INPUT:id	INPUT:url	INPUT:name	INPUT:text	INPUT:title	OUTPUT:no_per	OUTPUT:result	GOLDEN:no_per	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
1	https://ilibrary.ru/text/96/p.1/index.html	Николай Петрович Кирсанов	"Глава 1
— Что, Петр, не видать еще? — спрашивал 20-го мая 1859 года, выходя без шапки на низкое крылечко постоялого двора на *** шоссе, барин лет сорока с небольшим, в запыленном пальто и клетчатых панталонах, у своего слуги, молодого и щекастого малого с беловатым пухом на подбородке и маленькими тусклыми глазенками.
Слуга, в котором все: и бирюзовая сережка в ухе, и напомаженные разноцветные волосы, и учтивые телодвижения, словом, все изобличало человека новейшего, усовершенствованного поколения, посмотрел снисходительно вдоль дороги и ответствовал: «Никак нет-с, не видать».
— Не видать? — повторил барин.
— Не видать, — вторично ответствовал слуга.
Барин вздохнул и присел на скамеечку. Познакомим с ним читателя, пока он сидит, подогнувши под себя ножки и задумчиво поглядывая кругом."	Отца и дети		"{""label"":""per_oblique""\,""offset"":137\,""length"":5\,""segment"":""барин""},{""label"":""pro""\,""offset"":213\,""length"":6\,""segment"":""своего""},{""label"":""per_oblique""\,""offset"":611\,""length"":5\,""segment"":""барин""},{""label"":""per_oblique""\,""offset"":664\,""length"":5\,""segment"":""Барин""},{""label"":""pro""\,""offset"":734\,""length"":2\,""segment"":""он""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63fae7aa7658a969575de865	0002427d51--63f9e6aa6e98d13e2ac08ca6	0002427d51--63fae7aa7658a969575de865	7ff96ef3e1e2a514706289af5c3a5288	SUBMITTED	2023-02-26T05:01:30.760		
3	https://ilibrary.ru/text/96/p.1/index.html	Павел Петрович Кирсанов, брат Николая Петровича Кирсанова	В качестве генеральского сына Николай Петрович — хотя не только не отличался храбростью, но даже заслужил прозвище трусишки — должен был, подобно брату Павлу, поступить в военную службу; но он переломил себе ногу в самый тот день, когда уже прибыло известие об его определении, и, пролежав два месяца в постели, на всю жизнь остался «хроменьким». Отец махнул на него рукой и пустил его по штатской. Он повез его в Петербург, как только ему минул восемнадцатый год, и поместил его в университет. Кстати, брат его о ту пору вышел офицером в гвардейский полк. Молодые люди стали жить вдвоем, на одной квартире, под отдаленным надзором двоюродного дяди с материнской стороны, Ильи Колязина, важного чиновника. Отец их вернулся к своей дивизии и к своей супруге и лишь изредка присылал сыновьям большие четвертушки серой бумаги, испещренные размашистым писарским почерком. На конце этих четвертушек красовались старательно окруженные «выкрутасами» слова: «Пиотр Кирсаноф, генерал-майор». В 1835 году Николай Петрович вышел из университета кандидатом, и в том же году генерал Кирсанов, уволенный в отставку за неудачный смотр, приехал в Петербург с женою на житье. Он нанял было дом у Таврического сада и записался в английский клуб, но внезапно умер от удара. Агафоклея Кузьминишна скоро за ним последовала: она не могла привыкнуть к глухой столичной жизни; тоска отставного существованья ее загрызла.	Отца и дети		"{""label"":""per""\,""offset"":146\,""length"":11\,""segment"":""брату Павлу""},{""label"":""per_oblique""\,""offset"":503\,""length"":4\,""segment"":""брат""},{""label"":""per_oblique""\,""offset"":557\,""length"":12\,""segment"":""Молодые люди""},{""label"":""pro""\,""offset"":711\,""length"":2\,""segment"":""их""},{""label"":""per_oblique""\,""offset"":781\,""length"":8\,""segment"":""сыновьям""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63fae842237ce11eb6333dd0	0002427d51--63f9e6ac6e98d13e2ac08cd7	0002427d51--63fae842237ce11eb6333dd0	7ff96ef3e1e2a514706289af5c3a5288	SUBMITTED	2023-02-26T05:04:02.958		
2	https://ilibrary.ru/text/96/p.1/index.html	Павел Петрович Кирсанов, брат Николая Петровича Кирсанова	Зовут его Николаем Петровичем Кирсановым. У него в пятнадцати верстах от постоялого дворика хорошее имение в двести душ, или, как он выражается с тех пор, как размежевался с крестьянами и завел «ферму», — в две тысячи десятин земли. Отец его, боевой генерал 1812 года, полуграмотный, грубый, но не злой русский человек, всю жизнь свою тянул лямку, командовал сперва бригадой, потом дивизией и постоянно жил в провинции, где в силу своего чина играл довольно значительную роль. Николай Петрович родился на юге России, подобно старшему своему брату Павлу, о котором речь впереди, и воспитывался до четырнадцатилетнего возраста дома, окруженный дешевыми гувернерами, развязными, но подобострастными адъютантами и прочими полковыми и штабными личностями. Родительница его, из фамилии Колязиных, в девицах Agathe, а в генеральшах Агафоклея Кузьминишна Кирсанова, принадлежала к числу «матушек-командирш», носила пышные чепцы и шумные шелковые платья, в церкви подходила первая ко кресту, говорила громко и много, допускала детей утром к ручке, на ночь их благословляла, — словом, жила в свое удовольствие.	Отца и дети		"{""label"":""per""\,""offset"":541\,""length"":11\,""segment"":""брату Павлу""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63fae8e9e0f7f666b7226735	0002427d51--63f9e6ab6e98d13e2ac08cc2	0002427d51--63fae8e9e0f7f666b7226735	7ff96ef3e1e2a514706289af5c3a5288	SUBMITTED	2023-02-26T05:06:49.963		
1	https://ru.wikisource.org/wiki/Война_и_мир_(Толстой)/Том_I/Часть_I/Глава_I	Князь Василий Курагин	"- Ну, что, князь, Генуа и Лукка стали не больше, как поместьями фамилии Бонапарте. Нет, я вас предупреждаю, если вы мне не скажете, что у нас война, если вы еще позволите себе защищать все гадости, все ужасы этого Антихриста (право, я верю, что он Антихрист) - я вас больше не знаю, вы уж не друг мой, вы уж не мой верный раб, как вы говорите. Ну, здравствуйте, здравствуйте. Я вижу, что я вас пугаю, садитесь и рассказывайте.
Так говорила в июле 1805 года известная Анна Павловна Шерер, фрейлина и приближенная императрицы Марии Феодоровны, встречая важного и чиновного князя Василия, первого приехавшего на ее вечер. Анна Павловна кашляла несколько дней, у нее был грипп , как она говорила (грипп был тогда новое слово, употреблявшееся только редкими). В записочках, разосланных утром с красным лакеем, было написано без различия во всех:
Если y вас, граф (или князь), нет в виду ничего лучшего и если перспектива вечера у бедной больной не слишком вас пугает, то я буду очень рада видеть вас нынче у себя между семью и десятью часами. Анна Шерер."	Война и мир		"{""label"":""per_oblique""\,""offset"":11\,""length"":5\,""segment"":""князь""},{""label"":""pro""\,""offset"":90\,""length"":3\,""segment"":""вас""},{""label"":""pro""\,""offset"":113\,""length"":2\,""segment"":""вы""},{""label"":""pro""\,""offset"":154\,""length"":2\,""segment"":""вы""},{""label"":""pro""\,""offset"":263\,""length"":3\,""segment"":""вас""},{""label"":""pro""\,""offset"":283\,""length"":2\,""segment"":""вы""},{""label"":""pro""\,""offset"":302\,""length"":2\,""segment"":""вы""},{""label"":""pro""\,""offset"":331\,""length"":2\,""segment"":""вы""},{""label"":""per""\,""offset"":572\,""length"":13\,""segment"":""князя Василия""},{""label"":""per_oblique""\,""offset"":855\,""length"":4\,""segment"":""граф""},{""label"":""per_oblique""\,""offset"":865\,""length"":5\,""segment"":""князь""},{""label"":""pro""\,""offset"":953\,""length"":3\,""segment"":""вас""},{""label"":""pro""\,""offset"":993\,""length"":3\,""segment"":""вас""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63fae930e0f7f666b7226cb2	0002427d51--63f9e69c6e98d13e2ac08b14	0002427d51--63fae930e0f7f666b7226cb2	7ff96ef3e1e2a514706289af5c3a5288	SUBMITTED	2023-02-26T05:08:00.107		
14	https://ilibrary.ru/text/69/p.1/index.html	Родион Раскольников	Оглядевшись, он заметил, что стоит подле распивочной, в которую вход был с тротуара по лестнице вниз, в подвальный этаж. Из дверей, как раз в эту минуту, выходили двое пьяных и, друг друга поддерживая и ругая, взбирались на улицу. Долго не думая, Раскольников тотчас же спустился вниз. Никогда до сих пор не входил он в распивочные, но теперь голова его кружилась, и к тому же палящая жажда томила его. Ему захотелось выпить холодного пива, тем более что внезапную слабость свою он относил и к тому, что был голоден. Он уселся в темном и грязном углу, за липким столиком, спросил пива и с жадностию выпил первый стакан. Тотчас же всё отлегло, и мысли его прояснели. «Всё это вздор, — сказал он с надеждой, — и нечем тут было смущаться! Просто физическое расстройство! Один какой-нибудь стакан пива, кусок сухаря, — и вот, в один миг, крепнет ум, яснеет мысль, твердеют намерения! Тьфу, какое всё это ничтожество!..» Но, несмотря на этот презрительный плевок, он глядел уже весело, как будто внезапно освободясь от какого-то ужасного бремени, и дружелюбно окинул глазами присутствующих. Но даже и в эту минуту он отдаленно предчувствовал, что вся эта восприимчивость к лучшему была тоже болезненная.	Преступление и наказание		"{""label"":""pro""\,""offset"":13\,""length"":2\,""segment"":""он""},{""label"":""per""\,""offset"":247\,""length"":12\,""segment"":""Раскольников""},{""label"":""pro""\,""offset"":315\,""length"":2\,""segment"":""он""},{""label"":""pro""\,""offset"":398\,""length"":3\,""segment"":""его""},{""label"":""pro""\,""offset"":403\,""length"":3\,""segment"":""Ему""},{""label"":""pro""\,""offset"":474\,""length"":4\,""segment"":""свою""},{""label"":""pro""\,""offset"":479\,""length"":2\,""segment"":""он""},{""label"":""pro""\,""offset"":517\,""length"":2\,""segment"":""Он""},{""label"":""pro""\,""offset"":651\,""length"":3\,""segment"":""его""},{""label"":""pro""\,""offset"":691\,""length"":2\,""segment"":""он""},{""label"":""pro""\,""offset"":959\,""length"":2\,""segment"":""он""},{""label"":""pro""\,""offset"":1109\,""length"":2\,""segment"":""он""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63fae9d03d101946d968c4b4	0002427d51--63f9e6b96e98d13e2ac08e7b	0002427d51--63fae9d03d101946d968c4b4	7ff96ef3e1e2a514706289af5c3a5288	SUBMITTED	2023-02-26T05:10:40.386		
4	https://ilibrary.ru/text/1099/p.1/index.html	Дарья Александровна (Долли) Облонская, жена Степана Аркадьевича	"С ним случилось в эту минуту то, что случается с людьми, когда они неожиданно уличены в чем-нибудь слишком постыдном. Он не сумел приготовить свое лицо к тому положению, в которое он становился перед женой после открытия его вины. Вместо того чтоб оскорбиться, отрекаться, оправдываться, просить прощения, оставаться даже равнодушным — все было бы лучше того, что он сделал! — его лицо совершенно невольно («рефлексы головного мозга», — подумал Степан Аркадьич, который любил физиологию), совершенно невольно вдруг улыбнулось привычною, доброю и потому глупою улыбкой.
Эту глупую улыбку он не мог простить себе. Увидав эту улыбку, Долли вздрогнула, как от физической боли, разразилась, со свойственною ей горячностью, потоком жестоких слов и выбежала из комнаты. С тех пор она не хотела видеть мужа.
«Всему виной эта глупая улыбка», — думал Степан Аркадьич.
«Но что ж делать? что ж делать?» — с отчаянием говорил он себе и не находил ответа.
"	Анна Каренина		"{""label"":""per_oblique""\,""offset"":200\,""length"":5\,""segment"":""женой""},{""label"":""per""\,""offset"":632\,""length"":5\,""segment"":""Долли""},{""label"":""pro""\,""offset"":703\,""length"":2\,""segment"":""ей""},{""label"":""pro""\,""offset"":774\,""length"":3\,""segment"":""она""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63faea26b9d1e334137ac0ee	0002427d51--63f9e6a56e98d13e2ac08c19	0002427d51--63faea26b9d1e334137ac0ee	7ff96ef3e1e2a514706289af5c3a5288	SUBMITTED	2023-02-26T05:12:06.767		
3	https://ilibrary.ru/text/96/p.1/index.html	Николай Петрович Кирсанов	В качестве генеральского сына Николай Петрович — хотя не только не отличался храбростью, но даже заслужил прозвище трусишки — должен был, подобно брату Павлу, поступить в военную службу; но он переломил себе ногу в самый тот день, когда уже прибыло известие об его определении, и, пролежав два месяца в постели, на всю жизнь остался «хроменьким». Отец махнул на него рукой и пустил его по штатской. Он повез его в Петербург, как только ему минул восемнадцатый год, и поместил его в университет. Кстати, брат его о ту пору вышел офицером в гвардейский полк. Молодые люди стали жить вдвоем, на одной квартире, под отдаленным надзором двоюродного дяди с материнской стороны, Ильи Колязина, важного чиновника. Отец их вернулся к своей дивизии и к своей супруге и лишь изредка присылал сыновьям большие четвертушки серой бумаги, испещренные размашистым писарским почерком. На конце этих четвертушек красовались старательно окруженные «выкрутасами» слова: «Пиотр Кирсаноф, генерал-майор». В 1835 году Николай Петрович вышел из университета кандидатом, и в том же году генерал Кирсанов, уволенный в отставку за неудачный смотр, приехал в Петербург с женою на житье. Он нанял было дом у Таврического сада и записался в английский клуб, но внезапно умер от удара. Агафоклея Кузьминишна скоро за ним последовала: она не могла привыкнуть к глухой столичной жизни; тоска отставного существованья ее загрызла.	Отца и дети		"{""label"":""per""\,""offset"":11\,""length"":35\,""segment"":""генеральского сына Николай Петрович""},{""label"":""pro""\,""offset"":190\,""length"":2\,""segment"":""он""},{""label"":""pro""\,""offset"":203\,""length"":4\,""segment"":""себе""},{""label"":""pro""\,""offset"":261\,""length"":3\,""segment"":""его""},{""label"":""pro""\,""offset"":362\,""length"":4\,""segment"":""него""},{""label"":""pro""\,""offset"":382\,""length"":3\,""segment"":""его""},{""label"":""pro""\,""offset"":408\,""length"":3\,""segment"":""его""},{""label"":""pro""\,""offset"":436\,""length"":3\,""segment"":""ему""},{""label"":""pro""\,""offset"":476\,""length"":3\,""segment"":""его""},{""label"":""pro""\,""offset"":508\,""length"":3\,""segment"":""его""},{""label"":""per_oblique""\,""offset"":557\,""length"":12\,""segment"":""Молодые люди""},{""label"":""pro""\,""offset"":711\,""length"":2\,""segment"":""их""},{""label"":""per_oblique""\,""offset"":781\,""length"":8\,""segment"":""сыновьям""},{""label"":""per""\,""offset"":995\,""length"":16\,""segment"":""Николай Петрович""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63faee2103bd740763632a70	0002427d51--63f9e6ab6e98d13e2ac08cd0	0002427d51--63faee2103bd740763632a70	7ff96ef3e1e2a514706289af5c3a5288	SUBMITTED	2023-02-26T05:29:05.575		
11	https://ilibrary.ru/text/69/p.1/index.html	Родион Раскольников	"— Заклад принес, вот-с! — И он вынул из кармана старые плоские серебряные часы. На оборотной дощечке их был изображен глобус. Цепочка была стальная.
— Да ведь и прежнему закладу срок. Еще третьего дня месяц как минул.
— Я вам проценты еще за месяц внесу; потерпите.
— А в том моя добрая воля, батюшка, терпеть или вещь вашу теперь же продать.
— Много ль за часы-то, Алена Ивановна?
— А с пустяками ходишь, батюшка, ничего, почитай, не стоит. За колечко вам прошлый раз два билетика внесла, а оно и купить-то его новое у ювелира за полтора рубля можно.
— Рубля-то четыре дайте, я выкуплю, отцовские. Я скоро деньги получу.
— Полтора рубля-с и процент вперед, коли хотите-с.
— Полтора рубля! — вскрикнул молодой человек.
— Ваша воля. — И старуха протянула ему обратно часы. Молодой человек взял их и до того рассердился, что хотел было уже уйти; но тотчас одумался, вспомнив, что идти больше некуда и что он еще и за другим пришел.
— Давайте! — сказал он грубо."	Преступление и наказание		"{""label"":""pro""\,""offset"":28\,""length"":2\,""segment"":""он""},{""label"":""pro""\,""offset"":222\,""length"":1\,""segment"":""Я""},{""label"":""per_oblique""\,""offset"":296\,""length"":7\,""segment"":""батюшка""},{""label"":""per_oblique""\,""offset"":411\,""length"":7\,""segment"":""батюшка""},{""label"":""pro""\,""offset"":458\,""length"":3\,""segment"":""вам""},{""label"":""pro""\,""offset"":583\,""length"":1\,""segment"":""я""},{""label"":""pro""\,""offset"":605\,""length"":1\,""segment"":""Я""},{""label"":""per_oblique""\,""offset"":710\,""length"":15\,""segment"":""молодой человек""},{""label"":""pro""\,""offset"":763\,""length"":3\,""segment"":""ему""},{""label"":""per_oblique""\,""offset"":781\,""length"":15\,""segment"":""Молодой человек""},{""label"":""pro""\,""offset"":912\,""length"":2\,""segment"":""он""},{""label"":""pro""\,""offset"":960\,""length"":2\,""segment"":""он""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63faeec7fea63d24c755a92c	0002427d51--63f9e6b76e98d13e2ac08e4e	0002427d51--63faeec7fea63d24c755a92c	7ff96ef3e1e2a514706289af5c3a5288	SUBMITTED	2023-02-26T05:31:51.481		
7	https://ilibrary.ru/text/69/p.1/index.html	Родион Раскольников	С замиранием сердца и нервною дрожью подошел он к преогромнейшему дому, выходившему одною стеной на канаву, а другою в — ю улицу. Этот дом стоял весь в мелких квартирах и заселен был всякими промышленниками — портными, слесарями, кухарками, разными немцами, девицами, живущими от себя, мелким чиновничеством и проч. Входящие и выходящие так и шмыгали под обоими воротами и на обоих дворах дома. Тут служили три или четыре дворника. Молодой человек был очень доволен, не встретив ни которого из них, и неприметно проскользнул сейчас же из ворот направо на лестницу. Лестница была темная и узкая, «черная», но он всё уже это знал и изучил, и ему вся эта обстановка нравилась: в такой темноте даже и любопытный взгляд был неопасен.	Преступление и наказание		"{""label"":""pro""\,""offset"":45\,""length"":2\,""segment"":""он""},{""label"":""per_oblique""\,""offset"":432\,""length"":15\,""segment"":""Молодой человек""},{""label"":""pro""\,""offset"":608\,""length"":2\,""segment"":""он""},{""label"":""pro""\,""offset"":640\,""length"":3\,""segment"":""ему""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63faef58b9d1e334137b25d6	0002427d51--63f9e6b56e98d13e2ac08de2	0002427d51--63faef58b9d1e334137b25d6	7ff96ef3e1e2a514706289af5c3a5288	SUBMITTED	2023-02-26T05:34:16.580		
10	https://ilibrary.ru/text/12/p.6/index.html	Княжна Мери, дочь княгини Лиговской	"Хорошенькая княжна обернулась и подарила оратора долгим любопытным взором. Выражение этого взора было очень неопределенно, но не насмешливо, с чем я внутренно от души его поздравил.
— Эта княжна Мери прехорошенькая, — сказал я ему. — У нее такие бархатные глаза — именно бархатные: я тебе советую присвоить это выражение, говоря об ее глазах; нижние и верхние ресницы так длинны, что лучи солнца не отражаются в ее зрачках. Я люблю эти глаза без блеска: они так мягки, они будто бы тебя гладят... Впрочем, кажется, в ее лице только и есть хорошего... А что, у нее зубы белы? Это очень важно! жаль, что она не улыбнулась на твою пышную фразу.
— Ты говоришь о хорошенькой женщине, как об английской лошади, — сказал Грушницкий с негодованием.
— Mon cher, — отвечал я ему, стараясь подделаться под его тон, — je méprise les femmes pour ne pas les aimer car autrement la vie serait un mélodrame trop ridicule 5."	Герой нашего времени		"{""label"":""per_oblique""\,""offset"":12\,""length"":6\,""segment"":""княжна""},{""label"":""per""\,""offset"":189\,""length"":11\,""segment"":""княжна Мери""},{""label"":""pro""\,""offset"":237\,""length"":3\,""segment"":""нее""},{""label"":""pro""\,""offset"":333\,""length"":2\,""segment"":""ее""},{""label"":""pro""\,""offset"":413\,""length"":2\,""segment"":""ее""},{""label"":""pro""\,""offset"":518\,""length"":2\,""segment"":""ее""},{""label"":""pro""\,""offset"":561\,""length"":3\,""segment"":""нее""},{""label"":""pro""\,""offset"":603\,""length"":3\,""segment"":""она""},{""label"":""per_oblique""\,""offset"":660\,""length"":19\,""segment"":""хорошенькой женщине""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63faefa62666752d792cdf9d	0002427d51--63f9e839bcb5d37e2acac74c	0002427d51--63faefa62666752d792cdf9d	7ff96ef3e1e2a514706289af5c3a5288	SUBMITTED	2023-02-26T05:35:34.177		
6	https://ru.wikisource.org/wiki/Война_и_мир_(Толстой)/Том_I/Часть_I/Глава_I	Анна Павловна Шерер	"- Барон Функе рекомендован императрице-матери ее сестрою, - только сказала она грустным, сухим тоном. В то время, как Анна Павловна назвала императрицу, лицо ее вдруг представило глубокое и искреннее выражение преданности и уважения, соединенное с грустью, что с ней бывало каждый раз, когда она в разговоре упоминала о своей высокой покровительнице. Она сказала, что ее величество изволила оказать барону Функе много уважения, и опять взгляд ее подернулся грустью.
Князь равнодушно замолк. Анна Павловна, с свойственною ей придворною и женскою ловкостью и быстротою такта, захотела и щелконуть князя за то, что он дерзнул так отозваться о лице, рекомендованном императрице, и в то же время утешить его.
- Кстати о вашей семье, - сказала она, - знаете ли, что ваша дочь с тех пор, как выезжает, составляет восторг всего общества. Ее находят прекрасною, как день.
Князь наклонился в знак уважения и признательности.
- Я часто думаю, - продолжала Анна Павловна после минутного молчания, подвигаясь к князю и ласково улыбаясь ему, как будто выказывая этим, что политические и светские разговоры кончены и теперь начинается задушевный, - я часто думаю, как иногда несправедливо распределяется счастие жизни. За что вам судьба дала таких двух славных детей (исключая Анатоля, вашего меньшого, я его не люблю, - вставила она безапелляционно, приподняв брови) - таких прелестных детей? А вы, право, менее всех цените их и потому их не стоите.
И она улыбнулась своею восторженною улыбкой.
- Чего вы хотите? Лафатер сказал бы, что у меня нет шишки родительской любви, - сказал князь."	Война и мир		"{""label"":""per""\,""offset"":118\,""length"":13\,""segment"":""Анна Павловна""},{""label"":""pro""\,""offset"":263\,""length"":3\,""segment"":""ней""},{""label"":""pro""\,""offset"":292\,""length"":3\,""segment"":""она""},{""label"":""pro""\,""offset"":351\,""length"":3\,""segment"":""Она""},{""label"":""per""\,""offset"":492\,""length"":13\,""segment"":""Анна Павловна""},{""label"":""pro""\,""offset"":740\,""length"":3\,""segment"":""она""},{""label"":""per""\,""offset"":949\,""length"":13\,""segment"":""Анна Павловна""},{""label"":""pro""\,""offset"":1319\,""length"":3\,""segment"":""она""},{""label"":""pro""\,""offset"":1443\,""length"":3\,""segment"":""она""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63faefcef22f3c4b98ac38c4	0002427d51--63f9e69e6e98d13e2ac08b4f	0002427d51--63faefcef22f3c4b98ac38c4	a6d1f870109769c9e645946e54e131a9	SUBMITTED	2023-02-26T05:36:14.407		
12	https://ilibrary.ru/text/12/p.6/index.html	Княжна Мери, дочь княгини Лиговской	"Легче птички она к нему подскочила, нагнулась, подняла стакан и подала ему с телодвижением, исполненным невыразимой прелести; потом ужасно покраснела, оглянулась на галерею и, убедившись, что ее маменька ничего не видала, кажется, тотчас же успокоилась. Когда Грушницкий открыл рот, чтоб поблагодарить ее, она была уже далеко. Через минуту она вышла из галереи с матерью и франтом, но, проходя мимо Грушницкого, приняла вид такой чинный и важный — даже не обернулась, даже не заметила его страстного взгляда, которым он долго ее провожал, пока, спустившись с горы, она не скрылась за липками бульвара... Но вот ее шляпка мелькнула через улицу; она вбежала в ворота одного из лучших домов Пятигорска, за нею прошла княгиня и у ворот раскланялась с Раевичем.
Только тогда бедный юнкер заметил мое присутствие.
— Ты видел? — сказал он, крепко пожимая мне руку, — это просто ангел!
— Отчего? — спросил я с видом чистейшего простодушия.
— Разве ты не видал?
— Нет, видел: она подняла твой стакан. Если бы был тут сторож, то он сделал бы то же самое, и еще поспешнее, надеясь получить на водку. Впрочем, очень понятно, что ей стало тебя жалко: ты сделал такую ужасную гримасу, когда ступил на простреленную ногу..."	Герой нашего времени		"{""label"":""pro""\,""offset"":13\,""length"":3\,""segment"":""она""},{""label"":""pro""\,""offset"":192\,""length"":2\,""segment"":""ее""},{""label"":""pro""\,""offset"":302\,""length"":2\,""segment"":""ее""},{""label"":""pro""\,""offset"":306\,""length"":3\,""segment"":""она""},{""label"":""pro""\,""offset"":340\,""length"":3\,""segment"":""она""},{""label"":""pro""\,""offset"":526\,""length"":2\,""segment"":""ее""},{""label"":""pro""\,""offset"":565\,""length"":3\,""segment"":""она""},{""label"":""pro""\,""offset"":611\,""length"":2\,""segment"":""ее""},{""label"":""pro""\,""offset"":644\,""length"":3\,""segment"":""она""},{""label"":""pro""\,""offset"":703\,""length"":3\,""segment"":""нею""},{""label"":""pro""\,""offset"":972\,""length"":3\,""segment"":""она""},{""label"":""pro""\,""offset"":1122\,""length"":2\,""segment"":""ей""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63faf01403bd740763634f7d	0002427d51--63f9e83bbcb5d37e2acac770	0002427d51--63faf01403bd740763634f7d	7ff96ef3e1e2a514706289af5c3a5288	SUBMITTED	2023-02-26T05:37:24.180		
9	https://ilibrary.ru/text/69/p.1/index.html	Родион Раскольников	"Немного спустя дверь приотворилась на крошечную щелочку: жилица оглядывала из щели пришедшего с видимым недоверием, и только виднелись ее сверкавшие из темноты глазки. Но увидав на площадке много народу, она ободрилась и отворила совсем. Молодой человек переступил через порог в темную прихожую, разгороженную перегородкой, за которою была крошечная кухня. Старуха стояла перед ним молча и вопросительно на него глядела. Это была крошечная, сухая старушонка, лет шестидесяти, с вострыми и злыми глазками, с маленьким вострым носом и простоволосая. Белобрысые, мало поседевшие волосы ее были жирно смазаны маслом. На ее тонкой и длинной шее, похожей на куриную ногу, было наверчено какое-то фланелевое тряпье, а на плечах, несмотря на жару, болталась вся истрепанная и пожелтелая меховая кацавейка. Старушонка поминутно кашляла и кряхтела. Должно быть, молодой человек взглянул на нее каким-нибудь особенным взглядом, потому что и в ее глазах мелькнула вдруг опять прежняя недоверчивость.
— Раскольников, студент, был у вас назад тому месяц, — поспешил пробормотать молодой человек с полупоклоном, вспомнив, что надо быть любезнее.
— Помню, батюшка, очень хорошо помню, что вы были, — отчетливо проговорила старушка, по-прежнему не отводя своих вопрошающих глаз от его лица.
— Так вот-с... и опять, по такому же дельцу... — продолжал Раскольников, немного смутившись и удивляясь недоверчивости старухи.
«Может, впрочем, она и всегда такая, да я в тот раз не заметил», — подумал он с неприятным чувством."	Преступление и наказание		"{""label"":""per_oblique""\,""offset"":238\,""length"":15\,""segment"":""Молодой человек""},{""label"":""pro""\,""offset"":378\,""length"":3\,""segment"":""ним""},{""label"":""pro""\,""offset"":407\,""length"":4\,""segment"":""него""},{""label"":""per_oblique""\,""offset"":852\,""length"":15\,""segment"":""молодой человек""},{""label"":""per""\,""offset"":991\,""length"":21\,""segment"":""Раскольников\, студент""},{""label"":""per_oblique""\,""offset"":1066\,""length"":15\,""segment"":""молодой человек""},{""label"":""per_oblique""\,""offset"":1142\,""length"":7\,""segment"":""батюшка""},{""label"":""pro""\,""offset"":1175\,""length"":2\,""segment"":""вы""},{""label"":""pro""\,""offset"":1266\,""length"":3\,""segment"":""его""},{""label"":""per""\,""offset"":1336\,""length"":12\,""segment"":""Раскольников""},{""label"":""pro""\,""offset"":1481\,""length"":2\,""segment"":""он""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63faf08de0f7f666b72315cb	0002427d51--63f9e6b66e98d13e2ac08e15	0002427d51--63faf08de0f7f666b72315cb	7ff96ef3e1e2a514706289af5c3a5288	SUBMITTED	2023-02-26T05:39:25.382		
9	https://ilibrary.ru/text/12/p.6/index.html	Григорий Печорин	"— Вот княгиня Лиговская, — сказал Грушницкий, — и с нею дочь ее Мери, как она ее называет на английский манер. Они здесь только три дня.
— Однако ты уж знаешь ее имя?
— Да, я случайно слышал, — отвечал он, покраснев, — признаюсь, я не желаю с ними познакомиться. Эта гордая знать смотрит на нас, армейцев, как на диких. И какое им дело, есть ли ум под нумерованной фуражкой и сердце под толстой шинелью?
— Бедная шинель! — сказал я, усмехаясь, — а кто этот господин, который к ним подходит и так услужливо подает им стакан?
— О! — это московский франт Раевич! Он игрок: это видно тотчас по золотой огромной цепи, которая извивается по его голубому жилету. А что за толстая трость — точно у Робинзона Крузоэ! Да и борода кстати, и прическа à la moujik 3.
— Ты озлоблен против всего рода человеческого.
— И есть за что...
— О! право?
В это время дамы отошли от колодца и поравнялись с нами. Грушницкий успел принять драматическую позу с помощью костыля и громко отвечал мне по-французски:
— Mon cher, je haïs les hommes pour ne pas les mépriser car autrement la vie serait une farce trop dégoûtante 4."	Герой нашего времени		"{""label"":""pro""\,""offset"":433\,""length"":1\,""segment"":""я""},{""label"":""pro""\,""offset"":976\,""length"":3\,""segment"":""мне""}"					https://toloka.yandex.ru/task/37911889/0002427d51--63faf0d67cf6747661881fa6	0002427d51--63f9e839bcb5d37e2acac749	0002427d51--63faf0d67cf6747661881fa6	a6d1f870109769c9e645946e54e131a9	SUBMITTED	2023-02-26T05:40:38.739		
